행정구역(시군구)별,2016. 01,,,2016. 02,,,2016. 03,,,2016. 04,,,2016. 05,,,2016. 06,,,2016. 07,,,2016. 08,,,2016. 09,,,2016. 10,,,2016. 11,,,2016. 12,,,2017. 01,,,2017. 02,,,2017. 03,,,2017. 04,,,2017. 05,,,2017. 06,,,2017. 07,,,2017. 08,,,2017. 09,,,2017. 10,,,2017. 11,,,2017. 12,,,2018. 01,,,2018. 02,,,2018. 03,,,2018. 04,,,2018. 05,,,2018. 06,,,2018. 07,,,2018. 08,,,2018. 09,,,2018. 10,,,2018. 11,,,2018. 12,,,2019. 01,,,2019. 02,,,2019. 03,,,2019. 04,,,2019. 05,,,2019. 06,,,2019. 07,,,2019. 08,,,2019. 09,,,2019. 10,,,2019. 11,,,2019. 12,,,2020. 01,,,2020. 02,,,2020. 03,,,2020. 04,,,2020. 05,,,2020. 06,,,2020. 07,,,2020. 08,,,2020. 09,,,2020. 10,,,2020. 11,,,2020. 12,,
　　　강북구,"330,548","162,783","167,765","330,288","162,604","167,684","330,058","162,445","167,613","329,863","162,293","167,570","329,417","162,051","167,366","329,230","161,924","167,306","329,074","161,829","167,245","328,920","161,748","167,172","328,639","161,587","167,052","328,091","161,345","166,746","327,573","161,071","166,502","327,195","160,861","166,334","326,958","160,672","166,286","326,534","160,389","166,145","326,686","160,353","166,333","326,713","160,317","166,396","326,546","160,131","166,415","326,563","160,103","166,460","326,174","159,883","166,291","325,972","159,742","166,230","325,552","159,528","166,024","325,374","159,425","165,949","325,033","159,239","165,794","324,479","158,918","165,561","324,288","158,787","165,501","324,008","158,592","165,416","323,862","158,440","165,422","323,360","158,209","165,151","322,802","157,935","164,867","322,385","157,769","164,616","321,757","157,465","164,292","320,970","157,060","163,910","320,576","156,829","163,747","320,094","156,565","163,529","319,519","156,264","163,255","319,164","156,071","163,093","318,761","155,900","162,861","318,268","155,596","162,672","317,386","155,075","162,311","316,604","154,642","161,962","316,044","154,356","161,688","315,587","154,101","161,486","315,003","153,827","161,176","314,538","153,620","160,918","314,090","153,356","160,734","314,189","153,404","160,785","314,306","153,443","160,863","313,954","153,235","160,719","313,705","153,058","160,647","313,289","152,857","160,432","312,985","152,747","160,238","312,691","152,594","160,097","312,270","152,333","159,937","311,773","152,028","159,745","311,198","151,707","159,491","310,555","151,376","159,179","309,996","151,117","158,879","309,245","150,744","158,501","308,569","150,423","158,146","308,055","150,143","157,912"
　　　도봉구,"351,067","172,924","178,143","350,766","172,737","178,029","350,526","172,571","177,955","350,316","172,486","177,830","350,358","172,517","177,841","350,192","172,381","177,811","349,752","172,118","177,634","349,415","171,889","177,526","349,234","171,790","177,444","349,193","171,735","177,458","348,816","171,522","177,294","348,220","171,238","176,982","347,857","170,992","176,865","347,358","170,722","176,636","346,629","170,289","176,340","346,161","170,049","176,112","345,959","169,867","176,092","345,945","169,835","176,110","345,807","169,714","176,093","345,687","169,618","176,069","345,293","169,388","175,905","345,146","169,309","175,837","344,856","169,139","175,717","344,166","168,759","175,407","343,875","168,572","175,303","343,407","168,316","175,091","342,861","168,009","174,852","342,528","167,828","174,700","342,234","167,642","174,592","341,928","167,465","174,463","341,638","167,306","174,332","341,252","167,086","174,166","340,876","166,926","173,950","340,348","166,644","173,704","339,806","166,371","173,435","339,413","166,160","173,253","338,834","165,839","172,995","338,373","165,573","172,800","337,820","165,314","172,506","337,346","165,073","172,273","337,072","164,926","172,146","336,698","164,731","171,967","336,288","164,502","171,786","335,801","164,210","171,591","335,280","163,953","171,327","334,553","163,618","170,935","333,902","163,309","170,593","333,362","163,051","170,311","332,753","162,701","170,052","332,083","162,327","169,756","331,238","161,879","169,359","330,707","161,581","169,126","330,149","161,195","168,954","329,560","160,855","168,705","328,822","160,465","168,357","328,014","160,089","167,925","327,248","159,723","167,525","326,617","159,356","167,261","326,082","159,076","167,006","325,257","158,620","166,637"
　　　노원구,"573,784","279,548","294,236","573,834","279,611","294,223","574,064","279,821","294,243","574,055","279,736","294,319","573,896","279,687","294,209","573,156","279,247","293,909","572,276","278,789","293,487","571,483","278,279","293,204","570,814","277,944","292,870","569,992","277,500","292,492","568,958","276,974","291,984","567,581","276,333","291,248","566,802","275,994","290,808","565,692","275,311","290,381","565,565","275,211","290,354","565,076","274,954","290,122","564,256","274,556","289,700","562,781","273,757","289,024","561,412","273,052","288,360","559,782","272,216","287,566","558,432","271,619","286,813","557,257","270,975","286,282","555,775","270,218","285,557","554,403","269,508","284,895","553,264","268,939","284,325","552,039","268,237","283,802","551,902","268,144","283,758","550,978","267,633","283,345","550,166","267,218","282,948","549,365","266,826","282,539","548,371","266,317","282,054","547,524","265,851","281,673","546,911","265,555","281,356","546,108","265,158","280,950","544,992","264,616","280,376","543,752","263,919","279,833","542,744","263,324","279,420","541,800","262,888","278,912","541,174","262,593","278,581","539,884","261,866","278,018","539,130","261,428","277,702","538,350","260,946","277,404","537,146","260,292","276,854","535,920","259,628","276,292","535,282","259,204","276,078","533,904","258,491","275,413","533,498","258,292","275,206","532,905","257,923","274,982","532,662","257,746","274,916","531,840","257,265","274,575","531,037","256,726","274,311","530,302","256,344","273,958","529,617","256,045","273,572","528,887","255,624","273,263","527,981","255,127","272,854","526,718","254,463","272,255","525,486","253,797","271,689","524,515","253,219","271,296","523,708","252,792","270,916","523,037","252,383","270,654"
　　　은평구,"497,625","242,768","254,857","497,109","242,512","254,597","496,659","242,160","254,499","496,070","241,800","254,270","495,673","241,610","254,063","495,312","241,389","253,923","494,993","241,170","253,823","494,428","240,815","253,613","494,038","240,579","253,459","493,349","240,208","253,141","492,588","239,804","252,784","491,476","239,183","252,293","491,164","239,031","252,133","490,681","238,778","251,903","489,943","238,337","251,606","489,741","238,164","251,577","489,143","237,773","251,370","488,390","237,387","251,003","487,695","236,991","250,704","487,421","236,830","250,591","487,507","236,870","250,637","487,355","236,741","250,614","487,062","236,581","250,481","486,794","236,353","250,441","486,551","236,140","250,411","486,231","235,946","250,285","485,902","235,674","250,228","485,572","235,448","250,124","485,121","235,176","249,945","484,642","234,905","249,737","484,021","234,523","249,498","483,773","234,352","249,421","483,417","234,119","249,298","483,473","234,079","249,394","483,440","233,954","249,486","483,197","233,702","249,495","483,513","233,800","249,713","484,070","234,044","250,026","484,274","234,064","250,210","484,267","233,977","250,290","483,972","233,723","250,249","483,730","233,566","250,164","483,084","233,224","249,860","481,856","232,525","249,331","481,663","232,383","249,280","481,218","232,140","249,078","480,701","231,914","248,787","480,032","231,528","248,504","479,457","231,171","248,286","479,005","230,767","248,238","478,019","230,147","247,872","477,973","230,057","247,916","478,029","230,062","247,967","479,524","230,640","248,884","481,184","231,384","249,800","481,729","231,508","250,221","481,546","231,364","250,182","481,165","231,163","250,002","480,617","230,763","249,854","479,835","230,279","249,556"
　　　서대문구,"313,360","152,584","160,776","314,805","153,182","161,623","315,778","153,651","162,127","316,275","153,910","162,365","316,217","153,781","162,436","316,201","153,702","162,499","315,821","153,452","162,369","315,286","153,125","162,161","314,980","152,946","162,034","314,778","152,812","161,966","314,387","152,635","161,752","314,194","152,510","161,684","314,455","152,578","161,877","314,974","152,733","162,241","314,982","152,613","162,369","314,910","152,553","162,357","314,688","152,448","162,240","314,778","152,428","162,350","314,702","152,329","162,373","314,567","152,210","162,357","314,182","151,961","162,221","313,937","151,822","162,115","313,333","151,448","161,885","312,800","151,144","161,656","312,655","151,028","161,627","312,625","151,018","161,607","312,311","150,793","161,518","311,899","150,550","161,349","311,539","150,310","161,229","311,280","150,131","161,149","310,821","149,875","160,946","310,593","149,727","160,866","310,584","149,728","160,856","310,080","149,469","160,611","310,243","149,553","160,690","310,313","149,569","160,744","310,809","149,822","160,987","311,700","150,102","161,598","311,771","150,103","161,668","311,586","149,989","161,597","311,308","149,823","161,485","311,215","149,775","161,440","310,795","149,494","161,301","310,477","149,325","161,152","310,069","149,061","161,008","309,637","148,814","160,823","309,312","148,620","160,692","309,397","148,663","160,734","310,353","149,114","161,239","311,327","149,432","161,895","312,642","150,051","162,591","312,809","150,069","162,740","312,869","150,058","162,811","312,720","149,920","162,800","312,264","149,674","162,590","312,632","149,803","162,829","313,212","149,993","163,219","312,781","149,791","162,990","312,325","149,505","162,820","312,173","149,360","162,813"
　　　마포구,"387,285","186,226","201,059","387,238","186,144","201,094","386,944","185,997","200,947","386,208","185,560","200,648","385,599","185,262","200,337","384,990","184,916","200,074","384,522","184,598","199,924","383,743","184,166","199,577","383,024","183,865","199,159","381,948","183,304","198,644","381,017","182,821","198,196","379,892","182,162","197,730","379,364","181,797","197,567","378,974","181,482","197,492","378,566","181,346","197,220","378,366","181,087","197,279","378,197","180,970","197,227","377,791","180,722","197,069","377,568","180,595","196,973","377,063","180,278","196,785","376,610","180,037","196,573","375,914","179,685","196,229","375,416","179,324","196,092","374,915","178,939","195,976","374,778","178,870","195,908","374,794","178,820","195,974","374,742","178,661","196,081","374,655","178,570","196,085","374,630","178,518","196,112","374,691","178,430","196,261","374,579","178,318","196,261","374,247","178,073","196,174","374,106","177,973","196,133","374,598","178,171","196,427","374,954","178,284","196,670","375,077","178,240","196,837","375,272","178,181","197,091","375,372","178,039","197,333","375,106","177,872","197,234","374,824","177,652","197,172","374,719","177,584","197,135","374,422","177,388","197,034","373,756","177,010","196,746","373,200","176,673","196,527","373,629","176,863","196,766","373,852","176,933","196,919","374,028","176,958","197,070","374,035","176,891","197,144","373,951","176,782","197,169","374,315","176,889","197,426","374,570","176,943","197,627","374,426","176,856","197,570","374,837","176,985","197,852","374,390","176,664","197,726","374,036","176,437","197,599","373,620","176,174","197,446","373,508","176,011","197,497","372,905","175,699","197,206","372,320","175,423","196,897","371,890","175,150","196,740"
　　　양천구,"484,245","239,869","244,376","483,731","239,577","244,154","482,945","239,159","243,786","482,339","238,846","243,493","481,901","238,591","243,310","481,870","238,479","243,391","481,709","238,365","243,344","481,598","238,234","243,364","481,211","238,028","243,183","480,339","237,599","242,740","478,997","236,911","242,086","477,739","236,290","241,449","477,405","236,118","241,287","476,714","235,725","240,989","475,949","235,278","240,671","475,545","235,072","240,473","474,662","234,569","240,093","474,183","234,222","239,961","473,908","234,136","239,772","473,409","233,884","239,525","472,730","233,489","239,241","472,344","233,272","239,072","471,783","232,884","238,899","471,154","232,518","238,636","470,684","232,224","238,460","470,290","232,019","238,271","469,221","231,409","237,812","468,539","231,057","237,482","467,724","230,624","237,100","467,151","230,322","236,829","466,723","230,084","236,639","466,267","229,770","236,497","466,121","229,619","236,502","465,557","229,355","236,202","464,912","229,070","235,842","464,185","228,634","235,551","463,608","228,272","235,336","463,103","227,993","235,110","462,599","227,678","234,921","462,126","227,435","234,691","461,532","227,140","234,392","461,051","226,881","234,170","460,721","226,599","234,122","460,375","226,379","233,996","459,849","226,091","233,758","459,146","225,751","233,395","458,691","225,520","233,171","458,165","225,186","232,979","457,887","224,995","232,892","457,332","224,702","232,630","456,339","224,241","232,098","457,132","224,563","232,569","458,181","225,084","233,097","457,953","224,908","233,045","457,543","224,608","232,935","456,980","224,271","232,709","456,240","223,889","232,351","455,649","223,601","232,048","455,058","223,217","231,841","454,251","222,824","231,427"
　　　강서구,"589,731","288,135","301,596","590,173","288,281","301,892","590,849","288,609","302,240","591,205","288,680","302,525","591,574","288,780","302,794","591,592","288,836","302,756","591,105","288,546","302,559","591,960","288,914","303,046","593,022","289,375","303,647","593,976","289,776","304,200","595,073","290,282","304,791","595,485","290,478","305,007","596,109","290,728","305,381","596,566","290,981","305,585","597,248","291,249","305,999","597,936","291,556","306,380","599,290","292,176","307,114","600,323","292,676","307,647","600,852","292,924","307,928","601,282","293,088","308,194","601,391","293,024","308,367","601,432","292,979","308,453","601,606","293,017","308,589","601,691","292,989","308,702","601,753","292,964","308,789","601,850","292,960","308,890","601,696","292,871","308,825","601,325","292,701","308,624","600,798","292,295","308,503","600,257","291,966","308,291","599,501","291,473","308,028","598,759","291,131","307,628","598,416","290,908","307,508","597,823","290,586","307,237","597,432","290,377","307,055","596,949","290,079","306,870","596,862","289,907","306,955","596,602","289,661","306,941","596,287","289,454","306,833","596,233","289,364","306,869","596,109","289,201","306,908","595,602","288,905","306,697","595,057","288,645","306,412","594,299","288,131","306,168","593,708","287,751","305,957","593,030","287,336","305,694","592,309","286,885","305,424","591,796","286,563","305,233","591,599","286,309","305,290","590,419","285,619","304,800","589,302","285,085","304,217","588,281","284,543","303,738","587,553","284,115","303,438","586,936","283,697","303,239","586,279","283,343","302,936","584,920","282,647","302,273","583,544","281,951","301,593","582,586","281,422","301,164","581,909","281,033","300,876","580,185","280,034","300,151"
　　　구로구,"421,993","210,312","211,681","421,862","210,279","211,583","421,912","210,236","211,676","421,537","210,016","211,521","421,514","209,951","211,563","421,491","209,835","211,656","421,178","209,723","211,455","420,289","209,227","211,062","419,778","208,911","210,867","419,092","208,536","210,556","418,480","208,170","210,310","417,551","207,667","209,884","417,396","207,584","209,812","416,766","207,261","209,505","416,487","207,114","209,373","416,096","206,855","209,241","415,446","206,554","208,892","415,071","206,322","208,749","414,673","206,051","208,622","413,759","205,576","208,183","412,972","205,174","207,798","412,422","204,895","207,527","411,691","204,489","207,202","410,742","204,003","206,739","409,832","203,580","206,252","408,629","202,908","205,721","408,369","202,731","205,638","407,890","202,458","205,432","407,529","202,189","205,340","407,235","202,016","205,219","406,888","201,853","205,035","406,469","201,617","204,852","406,144","201,362","204,782","405,613","201,022","204,591","405,013","200,676","204,337","404,497","200,417","204,080","404,049","200,131","203,918","403,668","199,874","203,794","404,726","200,367","204,359","405,516","200,688","204,828","405,348","200,593","204,755","405,415","200,561","204,854","405,757","200,648","205,109","406,359","200,895","205,464","406,748","201,077","205,671","406,889","201,085","205,804","407,090","201,156","205,934","406,664","200,987","205,677","406,751","201,065","205,686","406,245","200,854","205,391","405,837","200,558","205,279","405,271","200,239","205,032","405,030","200,098","204,932","405,075","200,098","204,977","405,260","200,163","205,097","405,495","200,251","205,244","405,579","200,268","205,311","405,481","200,195","205,286","405,194","200,063","205,131","404,408","199,673","204,735"
　　　금천구,"236,151","120,469","115,682","235,905","120,312","115,593","235,734","120,200","115,534","235,647","120,140","115,507","235,522","120,063","115,459","235,322","119,927","115,395","235,144","119,822","115,322","234,740","119,606","115,134","234,392","119,414","114,978","234,002","119,197","114,805","233,711","119,073","114,638","235,386","119,885","115,501","236,124","120,257","115,867","236,302","120,351","115,951","236,353","120,334","116,019","236,405","120,316","116,089","236,475","120,324","116,151","236,366","120,273","116,093","236,129","120,104","116,025","235,924","119,959","115,965","235,608","119,738","115,870","235,486","119,658","115,828","235,390","119,600","115,790","235,154","119,497","115,657","235,050","119,449","115,601","234,636","119,259","115,377","234,238","119,023","115,215","233,809","118,791","115,018","233,583","118,679","114,904","233,263","118,530","114,733","233,145","118,472","114,673","232,790","118,312","114,478","232,760","118,311","114,449","232,644","118,275","114,369","233,666","118,809","114,857","233,917","118,915","115,002","234,153","119,001","115,152","234,157","119,004","115,153","233,981","118,913","115,068","234,173","118,976","115,197","234,133","118,913","115,220","234,079","118,912","115,167","233,827","118,786","115,041","233,574","118,637","114,937","233,371","118,471","114,900","233,017","118,296","114,721","232,889","118,251","114,638","232,810","118,209","114,601","233,066","118,299","114,767","232,827","118,145","114,682","232,583","118,044","114,539","232,396","117,935","114,461","232,425","117,899","114,526","232,250","117,762","114,488","231,939","117,567","114,372","232,013","117,497","114,516","232,157","117,489","114,668","232,173","117,429","114,744","232,003","117,364","114,639","231,733","117,226","114,507"
　　　영등포구,"378,556","189,411","189,145","378,578","189,408","189,170","378,445","189,275","189,170","378,314","189,219","189,095","377,971","189,068","188,903","377,200","188,697","188,503","376,337","188,238","188,099","375,235","187,652","187,583","373,953","187,010","186,943","372,834","186,426","186,408","371,796","185,855","185,941","370,613","185,200","185,413","370,039","184,827","185,212","369,064","184,278","184,786","368,072","183,705","184,367","368,037","183,676","184,361","369,024","184,162","184,862","369,174","184,257","184,917","369,046","184,183","184,863","368,658","183,988","184,670","368,818","184,060","184,758","369,035","184,269","184,766","369,020","184,256","184,764","368,550","183,975","184,575","368,910","184,145","184,765","368,999","184,177","184,822","369,128","184,127","185,001","369,183","184,100","185,083","369,230","184,040","185,190","369,003","183,888","185,115","368,733","183,678","185,055","368,623","183,517","185,106","368,577","183,471","185,106","368,299","183,321","184,978","367,935","183,224","184,711","367,778","183,224","184,554","368,049","183,263","184,786","368,437","183,440","184,997","368,824","183,493","185,331","368,874","183,546","185,328","369,064","183,598","185,466","369,017","183,460","185,557","368,895","183,326","185,569","368,566","183,067","185,499","368,402","182,913","185,489","368,052","182,675","185,377","367,800","182,543","185,257","367,678","182,438","185,240","367,916","182,504","185,412","370,108","183,468","186,640","371,903","184,316","187,587","372,225","184,446","187,779","372,568","184,535","188,033","373,349","184,905","188,444","374,097","185,156","188,941","375,133","185,603","189,530","375,630","185,800","189,830","376,924","186,417","190,507","378,276","187,061","191,215","379,480","187,647","191,833"
　　　동작구,"400,618","196,444","204,174","400,901","196,555","204,346","401,250","196,713","204,537","401,501","196,876","204,625","401,770","196,959","204,811","402,043","197,011","205,032","401,923","196,961","204,962","401,948","196,955","204,993","402,229","197,045","205,184","402,214","196,988","205,226","401,811","196,702","205,109","400,997","196,267","204,730","400,652","195,964","204,688","400,588","195,806","204,782","400,456","195,775","204,681","400,101","195,518","204,583","399,611","195,252","204,359","399,338","195,020","204,318","399,191","194,962","204,229","398,902","194,787","204,115","398,501","194,549","203,952","397,911","194,223","203,688","397,121","193,776","203,345","396,217","193,255","202,962","395,520","192,817","202,703","394,899","192,515","202,384","394,353","192,215","202,138","394,249","192,116","202,133","394,564","192,231","202,333","394,788","192,296","202,492","395,095","192,425","202,670","395,471","192,517","202,954","395,513","192,523","202,990","395,238","192,316","202,922","395,266","192,181","203,085","396,203","192,533","203,670","397,435","193,074","204,361","398,685","193,624","205,061","398,886","193,622","205,264","399,118","193,709","205,409","399,084","193,600","205,484","398,885","193,449","205,436","398,433","193,251","205,182","397,926","193,003","204,923","397,618","192,829","204,789","397,139","192,676","204,463","396,460","192,354","204,106","395,963","191,976","203,987","395,636","191,772","203,864","395,201","191,433","203,768","395,014","191,272","203,742","394,988","191,207","203,781","395,180","191,281","203,899","395,165","191,211","203,954","394,905","191,063","203,842","394,118","190,754","203,364","393,554","190,422","203,132","392,674","189,990","202,684","391,896","189,527","202,369","391,220","189,152","202,068"
　　　관악구,"510,110","257,578","252,532","510,562","257,851","252,711","510,987","258,237","252,750","510,794","258,173","252,621","510,630","258,114","252,516","510,333","257,975","252,358","510,276","257,964","252,312","509,725","257,727","251,998","509,161","257,459","251,702","508,447","257,025","251,422","507,697","256,604","251,093","506,851","256,143","250,708","506,870","256,064","250,806","507,133","256,019","251,114","507,203","256,090","251,113","506,905","255,861","251,044","506,623","255,601","251,022","506,332","255,488","250,844","505,993","255,264","250,729","505,731","255,046","250,685","505,188","254,784","250,404","504,649","254,472","250,177","503,985","254,056","249,929","503,297","253,661","249,636","503,657","253,711","249,946","503,819","253,695","250,124","504,445","253,911","250,534","504,437","253,811","250,626","504,027","253,624","250,403","504,048","253,600","250,448","503,900","253,487","250,413","503,840","253,397","250,443","503,956","253,377","250,579","503,523","253,134","250,389","502,492","252,514","249,978","501,957","252,160","249,797","501,999","252,073","249,926","502,435","252,249","250,186","502,615","252,307","250,308","502,251","252,037","250,214","502,329","252,016","250,313","502,089","251,875","250,214","502,212","251,975","250,237","502,393","252,066","250,327","502,117","251,923","250,194","501,241","251,491","249,750","500,803","251,238","249,565","500,094","251,009","249,085","499,869","250,931","248,938","499,587","250,822","248,765","499,374","250,743","248,631","498,978","250,442","248,536","499,431","250,628","248,803","499,740","250,829","248,911","499,729","250,825","248,904","499,316","250,520","248,796","498,574","250,084","248,490","497,082","249,412","247,670","496,059","248,857","247,202","495,060","248,339","246,721"
　　　서초구,"446,424","214,536","231,888","445,919","214,254","231,665","445,606","214,122","231,484","445,351","214,008","231,343","445,223","213,882","231,341","445,682","214,101","231,581","445,959","214,254","231,705","445,901","214,156","231,745","446,634","214,471","232,163","447,480","214,841","232,639","447,565","214,868","232,697","447,192","214,673","232,519","447,142","214,637","232,505","447,099","214,593","232,506","445,994","214,036","231,958","445,474","213,674","231,800","444,621","213,267","231,354","443,786","212,806","230,980","443,230","212,479","230,751","443,044","212,355","230,689","442,833","212,189","230,644","442,430","211,958","230,472","441,746","211,561","230,185","441,102","211,236","229,866","441,088","211,271","229,817","441,360","211,342","230,018","440,954","211,156","229,798","440,574","210,982","229,592","440,166","210,799","229,367","439,844","210,596","229,248","439,030","210,157","228,873","438,245","209,792","228,453","437,407","209,418","227,989","436,277","208,955","227,322","434,879","208,299","226,580","433,951","207,868","226,083","433,620","207,687","225,933","433,565","207,645","225,920","432,762","207,206","225,556","432,336","206,997","225,339","431,751","206,695","225,056","431,360","206,478","224,882","431,423","206,406","225,017","431,353","206,364","224,989","431,027","206,185","224,842","430,801","206,091","224,710","430,697","206,017","224,680","430,826","206,039","224,787","431,050","206,112","224,938","431,336","206,193","225,143","430,568","205,787","224,781","429,729","205,452","224,277","429,340","205,264","224,076","428,919","205,037","223,882","428,252","204,766","223,486","427,237","204,280","222,957","426,009","203,686","222,323","425,558","203,507","222,051","425,431","203,493","221,938","425,126","203,359","221,767"
