통계년월,통계시도명,통계시군구명,성별,수급자구분,연령구간,수급자수
202006,대전광역시,동구,남성,조건부수급자,19~29세,244
202006,대전광역시,동구,남성,조건부수급자,30~39세,44
202006,대전광역시,동구,남성,조건부수급자,40~49세,120
202006,대전광역시,동구,남성,조건부수급자,50~59세,295
202006,대전광역시,동구,남성,조건부수급자,60~64세,150
202006,대전광역시,동구,남성,조건부수급자,65~69세,14
202006,대전광역시,동구,남성,조건부수급자,70~74세,10
202006,대전광역시,동구,남성,조건부수급자,75~79세,6
202006,대전광역시,동구,남성,조건부수급자,80~89세,2
202006,대전광역시,동구,남성,조건부수급자,90세이상,1
202006,대전광역시,동구,여성,조건부수급자,7세미만,28
202006,대전광역시,동구,여성,조건부수급자,7~12세,64
202006,대전광역시,동구,여성,조건부수급자,13~15세,70
202006,대전광역시,동구,여성,조건부수급자,16~18세,115
202006,대전광역시,동구,여성,조건부수급자,19~29세,223
202006,대전광역시,중구,여성,조건부수급자,19~29세,324
202006,대전광역시,중구,여성,조건부수급자,30~39세,94
202006,대전광역시,중구,여성,조건부수급자,40~49세,288
202006,대전광역시,중구,여성,조건부수급자,50~59세,364
202006,대전광역시,중구,여성,조건부수급자,60~64세,118
202006,대전광역시,중구,여성,조건부수급자,65~69세,29
202006,대전광역시,중구,여성,조건부수급자,70~74세,11
202006,대전광역시,중구,여성,조건부수급자,75~79세,11
202006,대전광역시,중구,여성,조건부수급자,80~89세,11
202006,대전광역시,중구,여성,조건부수급자,90세이상,1
202006,대전광역시,중구,남성,시설수급자,7세미만,8
202006,대전광역시,중구,남성,일반수급자,30~39세,153
202006,대전광역시,중구,남성,시설수급자,7~12세,19
202006,대전광역시,중구,남성,시설수급자,13~15세,12
202006,대전광역시,중구,남성,시설수급자,19~29세,3
202006,대전광역시,중구,남성,시설수급자,30~39세,12
202006,대전광역시,중구,남성,시설수급자,40~49세,5
202006,대전광역시,중구,남성,시설수급자,50~59세,16
202006,대전광역시,중구,남성,시설수급자,60~64세,13
202006,대전광역시,중구,남성,시설수급자,65~69세,22
202006,대전광역시,중구,남성,시설수급자,70~74세,13
202006,대전광역시,중구,남성,시설수급자,75~79세,15
202006,대전광역시,중구,남성,시설수급자,80~89세,23
202006,대전광역시,중구,남성,시설수급자,90세이상,3
202006,대전광역시,중구,여성,시설수급자,7세미만,5
202006,대전광역시,중구,여성,시설수급자,7~12세,19
202006,대전광역시,중구,여성,시설수급자,13~15세,9
202006,대전광역시,중구,여성,시설수급자,16~18세,18
202006,대전광역시,중구,여성,시설수급자,19~29세,10
202006,대전광역시,중구,여성,시설수급자,30~39세,5
202006,대전광역시,중구,여성,시설수급자,40~49세,14
202006,대전광역시,중구,남성,일반수급자,40~49세,450
202006,대전광역시,중구,여성,시설수급자,50~59세,19
202006,대전광역시,중구,여성,시설수급자,60~64세,5
202006,대전광역시,중구,여성,시설수급자,65~69세,10
202006,대전광역시,중구,여성,시설수급자,70~74세,14
202006,대전광역시,중구,여성,시설수급자,75~79세,15
202006,대전광역시,중구,여성,시설수급자,80~89세,66
202006,대전광역시,중구,남성,일반수급자,50~59세,853
202006,대전광역시,중구,여성,시설수급자,90세이상,38
202006,대전광역시,중구,남성,특례수급자,7~12세,2
202006,대전광역시,중구,남성,특례수급자,13~15세,1
202006,대전광역시,중구,남성,특례수급자,16~18세,2
202006,대전광역시,중구,남성,특례수급자,19~29세,4
202006,대전광역시,중구,남성,특례수급자,30~39세,4
202006,대전광역시,중구,남성,특례수급자,40~49세,3
202006,대전광역시,중구,남성,특례수급자,50~59세,7
202006,대전광역시,중구,남성,특례수급자,60~64세,4
202006,대전광역시,중구,남성,일반수급자,7세미만,111
202006,대전광역시,중구,남성,특례수급자,65~69세,2
202006,대전광역시,중구,남성,특례수급자,70~74세,3
202006,대전광역시,중구,남성,특례수급자,75~79세,6
202006,대전광역시,중구,남성,특례수급자,80~89세,7
202006,대전광역시,중구,남성,특례수급자,90세이상,1
202006,대전광역시,중구,남성,일반수급자,60~64세,532
202006,대전광역시,중구,여성,특례수급자,19~29세,1
202006,대전광역시,중구,여성,특례수급자,30~39세,1
202006,대전광역시,중구,여성,특례수급자,40~49세,2
202006,대전광역시,중구,여성,특례수급자,50~59세,10
202006,대전광역시,중구,여성,특례수급자,60~64세,2
202006,대전광역시,중구,남성,일반수급자,65~69세,507
202006,대전광역시,중구,여성,특례수급자,65~69세,3
202006,대전광역시,중구,여성,특례수급자,70~74세,7
202006,대전광역시,중구,여성,특례수급자,75~79세,10
202006,대전광역시,중구,여성,특례수급자,80~89세,14
202006,대전광역시,중구,여성,특례수급자,90세이상,1
202006,대전광역시,중구,남성,일반수급자,70~74세,393
202006,대전광역시,중구,남성,일반수급자,75~79세,307
202006,대전광역시,중구,남성,일반수급자,80~89세,260
202006,대전광역시,중구,남성,일반수급자,90세이상,24
202006,대전광역시,중구,여성,일반수급자,7세미만,109
202006,대전광역시,중구,여성,일반수급자,7~12세,323
202006,대전광역시,중구,여성,일반수급자,13~15세,189
202006,대전광역시,중구,여성,일반수급자,16~18세,215
202006,대전광역시,중구,여성,일반수급자,19~29세,237
202006,대전광역시,중구,여성,일반수급자,30~39세,232
202006,대전광역시,중구,남성,일반수급자,7~12세,326
202006,대전광역시,중구,여성,일반수급자,40~49세,466
202006,대전광역시,중구,여성,일반수급자,50~59세,581
202006,대전광역시,중구,여성,일반수급자,60~64세,393
202006,대전광역시,중구,여성,일반수급자,65~69세,488
202006,대전광역시,중구,여성,일반수급자,70~74세,467
202006,대전광역시,중구,여성,일반수급자,75~79세,512
202006,대전광역시,중구,여성,일반수급자,80~89세,671
202006,대전광역시,중구,여성,일반수급자,90세이상,116
202006,대전광역시,중구,남성,조건부수급자,7세미만,54
202006,대전광역시,중구,남성,조건부수급자,7~12세,84
202006,대전광역시,중구,남성,일반수급자,13~15세,199
202006,대전광역시,중구,남성,조건부수급자,13~15세,79
202006,대전광역시,중구,남성,조건부수급자,16~18세,123
202006,대전광역시,중구,남성,조건부수급자,19~29세,304
202006,대전광역시,중구,남성,조건부수급자,30~39세,51
202006,대전광역시,중구,남성,조건부수급자,40~49세,165
202006,대전광역시,중구,남성,조건부수급자,50~59세,335
202006,대전광역시,중구,남성,조건부수급자,60~64세,145
202006,대전광역시,중구,남성,조건부수급자,65~69세,25
202006,대전광역시,중구,남성,조건부수급자,70~74세,12
202006,대전광역시,중구,남성,조건부수급자,75~79세,5
202006,대전광역시,중구,남성,조건부수급자,80~89세,2
202006,대전광역시,중구,남성,일반수급자,16~18세,246
202006,대전광역시,중구,여성,조건부수급자,7세미만,51
202006,대전광역시,중구,여성,조건부수급자,7~12세,89
202006,대전광역시,중구,여성,조건부수급자,13~15세,54
202006,대전광역시,중구,여성,조건부수급자,16~18세,102
202006,대전광역시,중구,남성,일반수급자,19~29세,202
202006,대전광역시,서구,여성,조건부수급자,19~29세,523
202006,대전광역시,서구,여성,조건부수급자,30~39세,132
202006,대전광역시,서구,남성,일반수급자,19~29세,356
202006,대전광역시,서구,여성,조건부수급자,40~49세,386
202006,대전광역시,서구,여성,조건부수급자,50~59세,515
202006,대전광역시,서구,여성,조건부수급자,60~64세,142
202006,대전광역시,서구,여성,조건부수급자,65~69세,26
202006,대전광역시,서구,여성,조건부수급자,70~74세,16
202006,대전광역시,서구,여성,조건부수급자,75~79세,14
202006,대전광역시,서구,여성,조건부수급자,80~89세,8
202006,대전광역시,서구,여성,조건부수급자,90세이상,3
202006,대전광역시,서구,남성,시설수급자,7세미만,24
202006,대전광역시,서구,남성,시설수급자,7~12세,39
202006,대전광역시,서구,남성,시설수급자,13~15세,18
202006,대전광역시,서구,남성,시설수급자,16~18세,14
202006,대전광역시,서구,남성,시설수급자,19~29세,20
202006,대전광역시,서구,남성,일반수급자,30~39세,291
202006,대전광역시,서구,남성,시설수급자,30~39세,44
202006,대전광역시,서구,남성,시설수급자,40~49세,63
202006,대전광역시,서구,남성,일반수급자,7세미만,243
202006,대전광역시,서구,남성,시설수급자,50~59세,71
202006,대전광역시,서구,남성,시설수급자,60~64세,26
202006,대전광역시,서구,남성,시설수급자,65~69세,32
202006,대전광역시,서구,남성,시설수급자,70~74세,15
202006,대전광역시,서구,남성,시설수급자,75~79세,12
202006,대전광역시,서구,남성,시설수급자,80~89세,23
202006,대전광역시,서구,남성,시설수급자,90세이상,3
202006,대전광역시,서구,여성,시설수급자,7세미만,14
202006,대전광역시,서구,여성,시설수급자,7~12세,22
202006,대전광역시,서구,여성,시설수급자,13~15세,11
202006,대전광역시,서구,여성,시설수급자,16~18세,10
202006,대전광역시,서구,여성,시설수급자,19~29세,30
202006,대전광역시,서구,남성,일반수급자,40~49세,579
202006,대전광역시,서구,여성,시설수급자,30~39세,39
202006,대전광역시,서구,여성,시설수급자,40~49세,48
202006,대전광역시,서구,여성,시설수급자,50~59세,57
202006,대전광역시,서구,여성,시설수급자,60~64세,22
202006,대전광역시,서구,여성,시설수급자,65~69세,20
202006,대전광역시,서구,여성,시설수급자,70~74세,24
202006,대전광역시,서구,여성,시설수급자,75~79세,28
202006,대전광역시,서구,여성,시설수급자,80~89세,98
202006,대전광역시,서구,여성,시설수급자,90세이상,43
202006,대전광역시,서구,남성,특례수급자,7세미만,2
202006,대전광역시,서구,남성,특례수급자,13~15세,1
202006,대전광역시,서구,남성,일반수급자,50~59세,939
202006,대전광역시,서구,남성,특례수급자,19~29세,7
202006,대전광역시,서구,남성,특례수급자,30~39세,1
202006,대전광역시,서구,남성,특례수급자,40~49세,2
202006,대전광역시,서구,남성,특례수급자,50~59세,10
202006,대전광역시,서구,남성,특례수급자,60~64세,10
202006,대전광역시,서구,남성,특례수급자,65~69세,3
202006,대전광역시,서구,남성,특례수급자,70~74세,2
202006,대전광역시,서구,남성,특례수급자,75~79세,5
202006,대전광역시,서구,남성,특례수급자,80~89세,2
202006,대전광역시,서구,여성,특례수급자,7세미만,1
202006,대전광역시,서구,여성,특례수급자,16~18세,9
202006,대전광역시,서구,여성,특례수급자,19~29세,13
202006,대전광역시,서구,여성,특례수급자,30~39세,2
202006,대전광역시,서구,여성,특례수급자,40~49세,6
202006,대전광역시,서구,여성,특례수급자,50~59세,14
202006,대전광역시,서구,남성,일반수급자,60~64세,485
202006,대전광역시,서구,여성,특례수급자,60~64세,11
202006,대전광역시,서구,여성,특례수급자,65~69세,7
202006,대전광역시,서구,여성,특례수급자,70~74세,5
202006,대전광역시,서구,남성,일반수급자,65~69세,488
202006,대전광역시,서구,여성,특례수급자,75~79세,3
202006,대전광역시,서구,여성,특례수급자,80~89세,7
202006,대전광역시,서구,여성,특례수급자,90세이상,1
202006,대전광역시,서구,남성,기타수급자,13~15세,1
202006,대전광역시,서구,남성,기타수급자,30~39세,1
202006,대전광역시,서구,여성,기타수급자,16~18세,1
202006,대전광역시,서구,여성,기타수급자,60~64세,1
202006,대전광역시,서구,남성,일반수급자,70~74세,395
202006,대전광역시,서구,남성,일반수급자,75~79세,277
202006,대전광역시,서구,남성,일반수급자,80~89세,263
202006,대전광역시,서구,남성,일반수급자,90세이상,22
202006,대전광역시,서구,여성,일반수급자,7세미만,212
202006,대전광역시,서구,여성,일반수급자,7~12세,488
202006,대전광역시,서구,남성,일반수급자,7~12세,484
202006,대전광역시,서구,여성,일반수급자,13~15세,287
202006,대전광역시,서구,여성,일반수급자,16~18세,326
202006,대전광역시,서구,여성,일반수급자,19~29세,465
202006,대전광역시,서구,여성,일반수급자,30~39세,443
202006,대전광역시,서구,여성,일반수급자,40~49세,736
202006,대전광역시,서구,여성,일반수급자,50~59세,894
202006,대전광역시,서구,여성,일반수급자,60~64세,501
202006,대전광역시,서구,여성,일반수급자,65~69세,665
202006,대전광역시,서구,여성,일반수급자,70~74세,546
202006,대전광역시,서구,여성,일반수급자,75~79세,639
202006,대전광역시,서구,남성,일반수급자,13~15세,279
202006,대전광역시,서구,여성,일반수급자,80~89세,809
202006,대전광역시,서구,여성,일반수급자,90세이상,160
202006,대전광역시,서구,남성,조건부수급자,7세미만,99
202006,대전광역시,서구,남성,조건부수급자,7~12세,132
202006,대전광역시,서구,남성,조건부수급자,13~15세,90
202006,대전광역시,서구,남성,조건부수급자,16~18세,152
202006,대전광역시,서구,남성,조건부수급자,19~29세,401
202006,대전광역시,서구,남성,조건부수급자,30~39세,87
202006,대전광역시,서구,남성,조건부수급자,40~49세,197
202006,대전광역시,서구,남성,조건부수급자,50~59세,383
202006,대전광역시,서구,남성,조건부수급자,60~64세,147
202006,대전광역시,서구,남성,일반수급자,16~18세,330
202006,대전광역시,서구,남성,조건부수급자,65~69세,25
202006,대전광역시,서구,남성,조건부수급자,70~74세,10
202006,대전광역시,서구,남성,조건부수급자,75~79세,5
202006,대전광역시,서구,남성,조건부수급자,80~89세,4
202006,대전광역시,서구,남성,조건부수급자,90세이상,1
202006,대전광역시,서구,여성,조건부수급자,7세미만,101
202006,대전광역시,서구,여성,조건부수급자,7~12세,140
202006,대전광역시,서구,여성,조건부수급자,13~15세,97
202006,대전광역시,서구,여성,조건부수급자,16~18세,150
202006,대전광역시,유성구,여성,조건부수급자,30~39세,55
202006,대전광역시,유성구,여성,조건부수급자,40~49세,137
202006,대전광역시,유성구,여성,조건부수급자,50~59세,169
202006,대전광역시,유성구,여성,조건부수급자,60~64세,55
202006,대전광역시,유성구,남성,일반수급자,19~29세,184
202006,대전광역시,유성구,여성,조건부수급자,65~69세,7
202006,대전광역시,유성구,여성,조건부수급자,70~74세,7
202006,대전광역시,유성구,여성,조건부수급자,75~79세,6
202006,대전광역시,유성구,여성,조건부수급자,80~89세,4
202006,대전광역시,유성구,여성,조건부수급자,90세이상,1
202006,대전광역시,유성구,남성,시설수급자,7세미만,3
202006,대전광역시,유성구,남성,시설수급자,7~12세,6
202006,대전광역시,유성구,남성,시설수급자,13~15세,7
202006,대전광역시,유성구,남성,시설수급자,16~18세,10
202006,대전광역시,유성구,남성,시설수급자,19~29세,16
202006,대전광역시,유성구,남성,시설수급자,30~39세,10
202006,대전광역시,유성구,남성,시설수급자,40~49세,12
202006,대전광역시,유성구,남성,일반수급자,30~39세,155
202006,대전광역시,유성구,남성,시설수급자,50~59세,53
202006,대전광역시,유성구,남성,시설수급자,60~64세,28
202006,대전광역시,유성구,남성,시설수급자,65~69세,31
202006,대전광역시,유성구,남성,시설수급자,70~74세,28
202006,대전광역시,유성구,남성,시설수급자,75~79세,23
202006,대전광역시,유성구,남성,시설수급자,80~89세,14
202006,대전광역시,유성구,남성,시설수급자,90세이상,2
202006,대전광역시,유성구,남성,일반수급자,40~49세,292
202006,대전광역시,유성구,여성,시설수급자,7세미만,2
202006,대전광역시,유성구,여성,시설수급자,7~12세,4
202006,대전광역시,유성구,여성,시설수급자,13~15세,3
202006,대전광역시,유성구,여성,시설수급자,16~18세,2
202006,대전광역시,유성구,여성,시설수급자,19~29세,14
202006,대전광역시,유성구,여성,시설수급자,30~39세,8
202006,대전광역시,유성구,여성,시설수급자,40~49세,11
202006,대전광역시,유성구,여성,시설수급자,50~59세,29
202006,대전광역시,유성구,여성,시설수급자,60~64세,23
202006,대전광역시,유성구,여성,시설수급자,65~69세,24
202006,대전광역시,유성구,여성,시설수급자,70~74세,20
202006,대전광역시,유성구,여성,시설수급자,75~79세,22
202006,대전광역시,유성구,남성,일반수급자,50~59세,447
202006,대전광역시,유성구,여성,시설수급자,80~89세,54
202006,대전광역시,유성구,여성,시설수급자,90세이상,35
202006,대전광역시,유성구,남성,특례수급자,16~18세,1
202006,대전광역시,유성구,남성,특례수급자,19~29세,3
202006,대전광역시,유성구,남성,특례수급자,30~39세,1
202006,대전광역시,유성구,남성,특례수급자,40~49세,1
202006,대전광역시,유성구,남성,특례수급자,50~59세,3
202006,대전광역시,유성구,남성,특례수급자,60~64세,4
202006,대전광역시,유성구,남성,일반수급자,60~64세,230
202006,대전광역시,유성구,남성,특례수급자,70~74세,1
202006,대전광역시,유성구,여성,특례수급자,7세미만,1
202006,대전광역시,유성구,여성,특례수급자,19~29세,4
202006,대전광역시,유성구,여성,특례수급자,40~49세,6
202006,대전광역시,유성구,여성,특례수급자,50~59세,8
202006,대전광역시,유성구,여성,특례수급자,60~64세,3
202006,대전광역시,유성구,여성,특례수급자,65~69세,1
202006,대전광역시,유성구,여성,특례수급자,70~74세,2
202006,대전광역시,유성구,여성,특례수급자,75~79세,3
202006,대전광역시,유성구,여성,특례수급자,80~89세,2
202006,대전광역시,유성구,남성,일반수급자,65~69세,245
202006,대전광역시,유성구,남성,일반수급자,70~74세,181
202006,대전광역시,유성구,남성,일반수급자,75~79세,137
202006,대전광역시,유성구,남성,일반수급자,80~89세,130
202006,대전광역시,유성구,남성,일반수급자,7~12세,237
202006,대전광역시,유성구,남성,일반수급자,90세이상,13
202006,대전광역시,유성구,여성,일반수급자,7세미만,110
202006,대전광역시,유성구,여성,일반수급자,7~12세,220
202006,대전광역시,유성구,여성,일반수급자,13~15세,140
202006,대전광역시,유성구,여성,일반수급자,16~18세,114
202006,대전광역시,유성구,여성,일반수급자,19~29세,228
202006,대전광역시,유성구,여성,일반수급자,30~39세,202
202006,대전광역시,유성구,여성,일반수급자,40~49세,404
202006,대전광역시,유성구,남성,일반수급자,7세미만,120
202006,대전광역시,유성구,여성,일반수급자,50~59세,417
202006,대전광역시,유성구,여성,일반수급자,60~64세,280
202006,대전광역시,유성구,남성,일반수급자,13~15세,154
202006,대전광역시,유성구,여성,일반수급자,65~69세,302
202006,대전광역시,유성구,여성,일반수급자,70~74세,272
202006,대전광역시,유성구,여성,일반수급자,75~79세,288
202006,대전광역시,유성구,여성,일반수급자,80~89세,383
202006,대전광역시,유성구,여성,일반수급자,90세이상,68
202006,대전광역시,유성구,남성,조건부수급자,7세미만,29
202006,대전광역시,유성구,남성,조건부수급자,7~12세,36
202006,대전광역시,유성구,남성,조건부수급자,13~15세,28
202006,대전광역시,유성구,남성,조건부수급자,16~18세,38
202006,대전광역시,유성구,남성,조건부수급자,19~29세,147
202006,대전광역시,유성구,남성,조건부수급자,30~39세,29
202006,대전광역시,유성구,남성,일반수급자,16~18세,159
202006,대전광역시,유성구,남성,조건부수급자,40~49세,63
202006,대전광역시,유성구,남성,조건부수급자,50~59세,137
202006,대전광역시,유성구,남성,조건부수급자,60~64세,51
202006,대전광역시,유성구,남성,조건부수급자,65~69세,4
202006,대전광역시,유성구,남성,조건부수급자,70~74세,4
202006,대전광역시,유성구,남성,조건부수급자,75~79세,3
202006,대전광역시,유성구,남성,조건부수급자,80~89세,3
202006,대전광역시,유성구,여성,조건부수급자,7세미만,35
202006,대전광역시,유성구,여성,조건부수급자,7~12세,33
202006,대전광역시,유성구,여성,조건부수급자,13~15세,33
202006,대전광역시,유성구,여성,조건부수급자,16~18세,43
202006,대전광역시,유성구,여성,조건부수급자,19~29세,154
202006,대전광역시,대덕구,여성,조건부수급자,19~29세,184
202006,대전광역시,대덕구,여성,조건부수급자,30~39세,62
202006,대전광역시,대덕구,여성,조건부수급자,40~49세,198
202006,대전광역시,대덕구,여성,조건부수급자,50~59세,212
202006,대전광역시,대덕구,여성,조건부수급자,60~64세,63
202006,대전광역시,대덕구,여성,조건부수급자,65~69세,14
202006,대전광역시,대덕구,여성,조건부수급자,70~74세,14
202006,대전광역시,대덕구,여성,조건부수급자,75~79세,7
202006,대전광역시,대덕구,여성,조건부수급자,80~89세,7
202006,대전광역시,대덕구,남성,일반수급자,7세미만,96
202006,대전광역시,대덕구,남성,시설수급자,7세미만,12
202006,대전광역시,대덕구,남성,시설수급자,7~12세,9
202006,대전광역시,대덕구,남성,시설수급자,13~15세,9
202006,대전광역시,대덕구,남성,시설수급자,16~18세,5
202006,대전광역시,대덕구,남성,일반수급자,30~39세,151
202006,대전광역시,대덕구,남성,시설수급자,19~29세,30
202006,대전광역시,대덕구,남성,시설수급자,30~39세,38
202006,대전광역시,대덕구,남성,시설수급자,40~49세,43
202006,대전광역시,대덕구,남성,시설수급자,50~59세,46
202006,대전광역시,대덕구,남성,시설수급자,60~64세,27
202006,대전광역시,대덕구,남성,시설수급자,65~69세,22
202006,대전광역시,대덕구,남성,시설수급자,70~74세,14
202006,대전광역시,대덕구,남성,시설수급자,75~79세,13
202006,대전광역시,대덕구,남성,시설수급자,80~89세,10
202006,대전광역시,대덕구,남성,시설수급자,90세이상,1
202006,대전광역시,대덕구,여성,시설수급자,7세미만,10
202006,대전광역시,대덕구,여성,시설수급자,7~12세,8
202006,대전광역시,대덕구,여성,시설수급자,13~15세,7
202006,대전광역시,대덕구,남성,일반수급자,40~49세,389
202006,대전광역시,대덕구,여성,시설수급자,16~18세,17
202006,대전광역시,대덕구,여성,시설수급자,19~29세,31
202006,대전광역시,대덕구,여성,시설수급자,30~39세,33
202006,대전광역시,대덕구,여성,시설수급자,40~49세,46
202006,대전광역시,대덕구,여성,시설수급자,50~59세,38
202006,대전광역시,대덕구,여성,시설수급자,60~64세,14
202006,대전광역시,대덕구,여성,시설수급자,65~69세,9
202006,대전광역시,대덕구,여성,시설수급자,70~74세,16
202006,대전광역시,대덕구,여성,시설수급자,75~79세,15
202006,대전광역시,대덕구,여성,시설수급자,80~89세,49
202006,대전광역시,대덕구,여성,시설수급자,90세이상,25
202006,대전광역시,대덕구,남성,특례수급자,7세미만,2
202006,대전광역시,대덕구,남성,특례수급자,7~12세,1
202006,대전광역시,대덕구,남성,특례수급자,13~15세,1
202006,대전광역시,대덕구,남성,일반수급자,50~59세,622
202006,대전광역시,대덕구,남성,특례수급자,19~29세,1
202006,대전광역시,대덕구,남성,특례수급자,30~39세,1
202006,대전광역시,대덕구,남성,특례수급자,40~49세,5
202006,대전광역시,대덕구,남성,특례수급자,50~59세,11
202006,대전광역시,대덕구,남성,특례수급자,60~64세,4
202006,대전광역시,대덕구,남성,특례수급자,65~69세,1
202006,대전광역시,대덕구,남성,특례수급자,70~74세,3
202006,대전광역시,대덕구,남성,특례수급자,75~79세,1
202006,대전광역시,대덕구,남성,특례수급자,80~89세,2
202006,대전광역시,대덕구,여성,특례수급자,7세미만,1
202006,대전광역시,대덕구,남성,일반수급자,60~64세,340
202006,대전광역시,대덕구,여성,특례수급자,13~15세,3
202006,대전광역시,대덕구,여성,특례수급자,16~18세,4
202006,대전광역시,대덕구,여성,특례수급자,19~29세,2
202006,대전광역시,대덕구,여성,특례수급자,40~49세,11
202006,대전광역시,대덕구,여성,특례수급자,50~59세,8
202006,대전광역시,대덕구,여성,특례수급자,60~64세,7
202006,대전광역시,대덕구,여성,특례수급자,65~69세,1
202006,대전광역시,대덕구,여성,특례수급자,70~74세,3
202006,대전광역시,대덕구,남성,일반수급자,65~69세,307
202006,대전광역시,대덕구,여성,특례수급자,75~79세,5
202006,대전광역시,대덕구,여성,특례수급자,80~89세,3
202006,대전광역시,대덕구,남성,기타수급자,16~18세,1
202006,대전광역시,대덕구,남성,일반수급자,70~74세,208
202006,대전광역시,대덕구,남성,일반수급자,75~79세,196
202006,대전광역시,대덕구,남성,일반수급자,80~89세,182
202006,대전광역시,대덕구,남성,일반수급자,90세이상,11
202006,대전광역시,대덕구,여성,일반수급자,7세미만,87
202006,대전광역시,대덕구,여성,일반수급자,7~12세,314
202006,대전광역시,대덕구,남성,일반수급자,7~12세,311
202006,대전광역시,대덕구,여성,일반수급자,13~15세,201
202006,대전광역시,대덕구,여성,일반수급자,16~18세,197
202006,대전광역시,대덕구,여성,일반수급자,19~29세,237
202006,대전광역시,대덕구,여성,일반수급자,30~39세,197
202006,대전광역시,대덕구,여성,일반수급자,40~49세,455
202006,대전광역시,대덕구,여성,일반수급자,50~59세,488
202006,대전광역시,대덕구,여성,일반수급자,60~64세,327
202006,대전광역시,대덕구,여성,일반수급자,65~69세,400
202006,대전광역시,대덕구,여성,일반수급자,70~74세,380
202006,대전광역시,대덕구,여성,일반수급자,75~79세,435
202006,대전광역시,대덕구,남성,일반수급자,13~15세,220
202006,대전광역시,대덕구,여성,일반수급자,80~89세,513
202006,대전광역시,대덕구,여성,일반수급자,90세이상,99
202006,대전광역시,대덕구,남성,조건부수급자,7세미만,30
202006,대전광역시,대덕구,남성,조건부수급자,7~12세,73
202006,대전광역시,대덕구,남성,조건부수급자,13~15세,54
202006,대전광역시,대덕구,남성,조건부수급자,16~18세,66
202006,대전광역시,대덕구,남성,조건부수급자,19~29세,159
202006,대전광역시,대덕구,남성,조건부수급자,30~39세,25
202006,대전광역시,대덕구,남성,조건부수급자,40~49세,98
202006,대전광역시,대덕구,남성,조건부수급자,50~59세,181
202006,대전광역시,대덕구,남성,조건부수급자,60~64세,76
202006,대전광역시,대덕구,남성,일반수급자,16~18세,228
202006,대전광역시,대덕구,남성,조건부수급자,65~69세,5
202006,대전광역시,대덕구,남성,조건부수급자,70~74세,6
202006,대전광역시,대덕구,남성,조건부수급자,75~79세,5
202006,대전광역시,대덕구,남성,조건부수급자,80~89세,5
202006,대전광역시,대덕구,여성,조건부수급자,7세미만,34
202006,대전광역시,대덕구,여성,조건부수급자,7~12세,69
202006,대전광역시,대덕구,남성,일반수급자,19~29세,214
202006,대전광역시,대덕구,여성,조건부수급자,13~15세,47
202006,대전광역시,대덕구,여성,조건부수급자,16~18세,55
202006,울산광역시,중구,여성,조건부수급자,30~39세,11
202006,울산광역시,중구,남성,일반수급자,19~29세,186
202006,울산광역시,중구,여성,조건부수급자,40~49세,40
202006,울산광역시,중구,여성,조건부수급자,50~59세,50
202006,울산광역시,중구,여성,조건부수급자,60~64세,20
202006,울산광역시,중구,여성,조건부수급자,65~69세,1
202006,울산광역시,중구,여성,조건부수급자,70~74세,1
202006,울산광역시,중구,여성,조건부수급자,80~89세,6
202006,울산광역시,중구,남성,시설수급자,7세미만,6
202006,울산광역시,중구,남성,시설수급자,7~12세,4
202006,울산광역시,중구,남성,시설수급자,50~59세,1
202006,울산광역시,중구,남성,시설수급자,60~64세,2
202006,울산광역시,중구,남성,일반수급자,30~39세,96
202006,울산광역시,중구,남성,시설수급자,65~69세,2
202006,울산광역시,중구,남성,시설수급자,70~74세,1
202006,울산광역시,중구,남성,일반수급자,40~49세,320
202006,울산광역시,중구,남성,시설수급자,75~79세,4
202006,울산광역시,중구,남성,시설수급자,80~89세,5
202006,울산광역시,중구,여성,시설수급자,7세미만,2
202006,울산광역시,중구,여성,시설수급자,7~12세,3
202006,울산광역시,중구,여성,시설수급자,13~15세,2
202006,울산광역시,중구,여성,시설수급자,19~29세,8
202006,울산광역시,중구,여성,시설수급자,30~39세,3
202006,울산광역시,중구,여성,시설수급자,40~49세,1
202006,울산광역시,중구,여성,시설수급자,50~59세,4
202006,울산광역시,중구,여성,시설수급자,60~64세,3
202006,울산광역시,중구,여성,시설수급자,65~69세,1
202006,울산광역시,중구,여성,시설수급자,70~74세,2
202006,울산광역시,중구,남성,일반수급자,50~59세,540
202006,울산광역시,중구,여성,시설수급자,75~79세,13
202006,울산광역시,중구,여성,시설수급자,80~89세,20
202006,울산광역시,중구,여성,시설수급자,90세이상,15
202006,울산광역시,중구,남성,특례수급자,16~18세,2
202006,울산광역시,중구,남성,특례수급자,19~29세,2
202006,울산광역시,중구,남성,특례수급자,30~39세,2
202006,울산광역시,중구,남성,특례수급자,40~49세,8
202006,울산광역시,중구,남성,특례수급자,50~59세,19
202006,울산광역시,중구,남성,특례수급자,60~64세,10
202006,울산광역시,중구,남성,특례수급자,65~69세,8
202006,울산광역시,중구,남성,특례수급자,70~74세,5
202006,울산광역시,중구,남성,특례수급자,75~79세,5
202006,울산광역시,중구,남성,특례수급자,80~89세,7
202006,울산광역시,중구,남성,일반수급자,60~64세,354
202006,울산광역시,중구,여성,특례수급자,7~12세,1
202006,울산광역시,중구,여성,특례수급자,16~18세,3
202006,울산광역시,중구,여성,특례수급자,19~29세,6
