년월,자치구명,에너지바우처점수,최소에너지점수,연료비비율점수,점수합계,percent
201802,강서구,7,9,4,20,66.66666666666666
201802,관악구,4,9,4,17,56.666666666666664
201802,광진구,1,8,4,13,43.333333333333336
201802,구로구,2,7,8,17,56.666666666666664
201802,금천구,2,8,4,14,46.666666666666664
201802,노원구,8,9,4,21,70.0
201802,도봉구,2,9,4,15,50.0
201802,동대문구,3,9,4,16,53.333333333333336
201802,동작구,2,8,1,11,36.666666666666664
201802,마포구,2,8,1,11,36.666666666666664
201802,서대문구,2,9,1,12,40.0
201802,서초구,1,9,1,11,36.666666666666664
201802,성동구,1,9,1,11,36.666666666666664
201802,성북구,3,9,1,13,43.333333333333336
201802,송파구,2,8,1,11,36.666666666666664
201802,양천구,2,8,2,12,40.0
201802,영등포구,2,9,1,12,40.0
201802,용산구,1,9,1,11,36.666666666666664
201802,은평구,5,9,1,15,50.0
201802,종로구,1,8,1,10,33.33333333333333
201802,중구,1,8,4,13,43.333333333333336
201802,중랑구,4,8,4,16,53.333333333333336
201803,강남구,3,9,3,15,50.0
201803,강동구,2,9,3,14,46.666666666666664
201803,강북구,4,9,3,16,53.333333333333336
201803,강서구,7,9,3,19,63.33333333333333
201803,관악구,4,8,3,15,50.0
201803,광진구,1,7,6,14,46.666666666666664
201803,구로구,2,8,3,13,43.333333333333336
201803,금천구,2,9,3,14,46.666666666666664
201803,노원구,8,9,3,20,66.66666666666666
201803,도봉구,2,8,3,13,43.333333333333336
201803,동대문구,3,8,3,14,46.666666666666664
201803,동작구,2,8,3,13,43.333333333333336
201803,마포구,2,9,2,13,43.333333333333336
201803,서대문구,2,9,2,13,43.333333333333336
201803,서초구,1,9,2,12,40.0
201803,성동구,1,9,2,12,40.0
201803,성북구,3,8,3,14,46.666666666666664
201803,송파구,2,7,4,13,43.333333333333336
201803,양천구,2,8,2,12,40.0
201803,영등포구,2,9,2,13,43.333333333333336
201803,용산구,1,9,2,12,40.0
201803,은평구,5,8,2,15,50.0
201803,종로구,1,6,2,9,30.0
201803,중구,1,6,2,9,30.0
201803,중랑구,4,7,1,12,40.0
201804,강남구,3,7,1,11,36.666666666666664
201804,강동구,2,7,1,10,33.33333333333333
201804,강북구,4,7,1,12,40.0
201804,강서구,7,6,1,14,46.666666666666664
201804,관악구,4,4,2,10,33.33333333333333
201804,광진구,1,6,1,8,26.666666666666668
201804,구로구,2,7,1,10,33.33333333333333
201804,금천구,2,7,1,10,33.33333333333333
201804,노원구,8,7,1,16,53.333333333333336
201804,도봉구,2,6,1,9,30.0
201804,동대문구,3,6,1,10,33.33333333333333
201804,동작구,2,7,1,10,33.33333333333333
201804,마포구,2,7,1,10,33.33333333333333
201804,서대문구,2,7,1,10,33.33333333333333
201804,서초구,1,7,1,9,30.0
201804,성동구,1,6,1,8,26.666666666666668
201804,성북구,3,5,1,9,30.0
201804,송파구,2,6,1,9,30.0
201804,양천구,2,7,1,10,33.33333333333333
201804,영등포구,2,7,1,10,33.33333333333333
201804,용산구,1,7,1,9,30.0
201804,은평구,5,6,4,15,50.0
201804,종로구,1,6,4,11,36.666666666666664
201804,중구,1,7,3,11,36.666666666666664
201804,중랑구,4,7,3,14,46.666666666666664
201805,강남구,3,7,3,13,43.333333333333336
201805,강동구,2,7,3,12,40.0
201805,강북구,4,6,3,13,43.333333333333336
201805,강서구,7,3,5,15,50.0
201805,관악구,4,6,3,13,43.333333333333336
201805,광진구,1,7,3,11,36.666666666666664
201805,구로구,2,7,3,12,40.0
201805,금천구,2,7,3,12,40.0
201805,노원구,8,6,5,19,63.33333333333333
201805,도봉구,3,6,5,14,46.666666666666664
201805,동대문구,3,7,4,14,46.666666666666664
201805,동작구,2,7,4,13,43.333333333333336
201805,마포구,2,7,4,13,43.333333333333336
201805,서대문구,2,7,4,13,43.333333333333336
201805,서초구,1,6,4,11,36.666666666666664
201805,성동구,2,4,7,13,43.333333333333336
201805,성북구,3,6,4,13,43.333333333333336
201805,송파구,2,7,3,12,40.0
201805,양천구,2,7,4,13,43.333333333333336
201805,영등포구,2,7,4,13,43.333333333333336
201805,용산구,1,9,2,12,40.0
201805,은평구,5,8,2,15,50.0
201805,종로구,1,9,2,12,40.0
201805,중구,1,9,2,12,40.0
201805,중랑구,4,9,2,15,50.0
201806,강남구,3,9,2,14,46.666666666666664
201806,강동구,2,9,2,13,43.333333333333336
201806,강북구,4,8,4,16,53.333333333333336
201806,강서구,7,8,2,17,56.666666666666664
201806,관악구,4,9,2,15,50.0
201806,광진구,1,9,2,12,40.0
201806,구로구,2,9,2,13,43.333333333333336
201806,금천구,2,8,3,13,43.333333333333336
201806,노원구,8,8,3,19,63.33333333333333
201806,도봉구,2,9,2,13,43.333333333333336
201806,동대문구,3,9,2,14,46.666666666666664
201806,동작구,2,9,2,13,43.333333333333336
201806,마포구,2,9,2,13,43.333333333333336
201806,서대문구,2,8,2,12,40.0
201806,서초구,1,7,4,12,40.0
201806,성동구,2,8,2,12,40.0
201806,성북구,3,9,2,14,46.666666666666664
201806,송파구,2,9,2,13,43.333333333333336
201806,양천구,3,8,2,13,43.333333333333336
201806,영등포구,2,8,1,11,36.666666666666664
201806,용산구,1,8,1,10,33.33333333333333
201806,은평구,5,9,1,15,50.0
201806,종로구,1,9,1,11,36.666666666666664
201806,중구,1,9,1,11,36.666666666666664
201806,중랑구,4,9,1,14,46.666666666666664
201807,강남구,3,8,1,12,40.0
201807,강동구,2,6,2,10,33.33333333333333
201807,강북구,4,8,1,13,43.333333333333336
201807,강서구,7,9,1,17,56.666666666666664
201807,관악구,4,9,1,14,46.666666666666664
201807,광진구,1,9,1,11,36.666666666666664
201807,구로구,2,8,2,12,40.0
201807,금천구,2,8,2,12,40.0
201807,노원구,8,9,2,19,63.33333333333333
201807,도봉구,3,9,2,14,46.666666666666664
201807,동대문구,3,9,2,14,46.666666666666664
201807,동작구,2,9,2,13,43.333333333333336
201807,마포구,2,8,2,12,40.0
201807,서대문구,2,7,3,12,40.0
201807,서초구,1,8,2,11,36.666666666666664
201807,성동구,2,9,2,13,43.333333333333336
201807,성북구,3,9,2,14,46.666666666666664
201807,송파구,2,9,2,13,43.333333333333336
201807,양천구,3,7,1,11,36.666666666666664
201807,영등포구,2,7,1,10,33.33333333333333
201807,용산구,1,7,1,9,30.0
201807,은평구,5,7,1,13,43.333333333333336
201807,종로구,1,8,1,10,33.33333333333333
201807,중구,1,7,1,9,30.0
201807,중랑구,4,7,1,12,40.0
201808,강남구,3,6,1,10,33.33333333333333
201808,강동구,2,7,1,10,33.33333333333333
201808,강북구,4,8,1,13,43.333333333333336
201808,강서구,7,7,1,15,50.0
201808,관악구,4,7,1,12,40.0
201808,광진구,1,7,1,9,30.0
201808,구로구,2,7,1,10,33.33333333333333
201808,금천구,2,8,1,11,36.666666666666664
201808,노원구,8,7,1,16,53.333333333333336
201808,도봉구,3,8,1,12,40.0
201808,동대문구,3,8,1,12,40.0
201808,동작구,2,7,1,10,33.33333333333333
201808,마포구,2,6,2,10,33.33333333333333
201808,서대문구,2,7,1,10,33.33333333333333
201808,서초구,1,8,1,10,33.33333333333333
201808,성동구,2,8,1,11,36.666666666666664
201808,성북구,3,7,1,11,36.666666666666664
201808,송파구,2,7,3,12,40.0
201808,양천구,3,7,3,13,43.333333333333336
201808,영등포구,2,8,3,13,43.333333333333336
201808,용산구,1,7,3,11,36.666666666666664
201808,은평구,5,8,3,16,53.333333333333336
201808,종로구,1,8,3,12,40.0
201808,중구,1,7,3,11,36.666666666666664
201808,중랑구,4,5,5,14,46.666666666666664
201809,강남구,3,7,3,13,43.333333333333336
201809,강동구,2,8,2,12,40.0
201809,강북구,4,8,3,15,50.0
201809,강서구,7,7,3,17,56.666666666666664
201809,관악구,4,7,1,12,40.0
201809,광진구,1,7,1,9,30.0
201809,구로구,2,8,1,11,36.666666666666664
201809,금천구,2,7,1,10,33.33333333333333
201809,노원구,8,8,1,17,56.666666666666664
201809,도봉구,3,8,1,12,40.0
201809,동대문구,3,7,1,11,36.666666666666664
201809,동작구,2,6,2,10,33.33333333333333
201809,마포구,2,6,1,9,30.0
201809,서대문구,2,7,1,10,33.33333333333333
201809,서초구,1,7,1,9,30.0
201809,성동구,2,7,1,10,33.33333333333333
201809,성북구,3,5,3,11,36.666666666666664
201809,송파구,2,5,3,10,33.33333333333333
201809,양천구,3,5,3,11,36.666666666666664
201809,영등포구,2,5,3,10,33.33333333333333
201809,용산구,1,6,3,10,33.33333333333333
201809,은평구,5,6,3,14,46.666666666666664
201809,종로구,1,5,3,9,30.0
201809,중구,1,3,5,9,30.0
201809,중랑구,4,4,3,11,36.666666666666664
201810,강남구,3,6,2,11,36.666666666666664
201810,강동구,2,5,3,10,33.33333333333333
201810,강북구,5,5,3,13,43.333333333333336
201810,강서구,7,5,1,13,43.333333333333336
201810,관악구,4,5,1,10,33.33333333333333
201810,광진구,2,6,1,9,30.0
201810,구로구,2,5,1,8,26.666666666666668
201810,금천구,3,6,1,10,33.33333333333333
201810,노원구,8,6,1,15,50.0
201810,도봉구,3,5,1,9,30.0
201810,동대문구,4,3,1,8,26.666666666666668
201810,동작구,2,5,1,8,26.666666666666668
201810,마포구,2,6,1,9,30.0
201810,서대문구,3,5,1,9,30.0
201810,서초구,1,5,1,7,23.333333333333332
201810,성동구,2,4,1,7,23.333333333333332
201810,성북구,4,4,1,9,30.0
201810,송파구,2,5,1,8,26.666666666666668
201810,양천구,3,5,1,9,30.0
201810,영등포구,2,6,1,9,30.0
201810,용산구,2,5,1,8,26.666666666666668
201810,은평구,6,4,1,11,36.666666666666664
201810,종로구,1,1,1,3,10.0
201810,중구,1,4,1,6,20.0
201810,중랑구,5,6,1,12,40.0
201811,강남구,3,5,1,9,30.0
201811,강동구,3,5,1,9,30.0
201811,강북구,5,4,5,14,46.666666666666664
201811,강서구,8,4,5,17,56.666666666666664
201811,관악구,5,5,4,14,46.666666666666664
201811,광진구,2,5,4,11,36.666666666666664
201811,구로구,3,5,4,12,40.0
201811,금천구,3,5,4,12,40.0
201811,노원구,9,5,5,19,63.33333333333333
201811,도봉구,3,2,8,13,43.333333333333336
201811,동대문구,4,3,4,11,36.666666666666664
201811,동작구,3,5,4,12,40.0
201811,마포구,2,5,4,11,36.666666666666664
201811,서대문구,3,5,4,12,40.0
201811,서초구,1,7,1,9,30.0
201811,성동구,2,7,1,10,33.33333333333333
201811,성북구,4,7,1,12,40.0
201811,송파구,3,7,1,11,36.666666666666664
201811,양천구,3,7,1,11,36.666666666666664
201811,영등포구,3,7,1,11,36.666666666666664
201811,용산구,2,7,1,10,33.33333333333333
201811,은평구,6,5,1,12,40.0
201811,종로구,1,6,1,8,26.666666666666668
201811,중구,1,7,1,9,30.0
201811,중랑구,5,7,1,13,43.333333333333336
201812,강남구,3,7,1,11,36.666666666666664
201812,강동구,3,7,1,11,36.666666666666664
201812,강북구,5,7,1,13,43.333333333333336
201812,강서구,8,7,1,16,53.333333333333336
201812,관악구,5,7,1,13,43.333333333333336
201812,광진구,2,7,1,10,33.33333333333333
201812,구로구,3,7,1,11,36.666666666666664
201812,금천구,3,7,1,11,36.666666666666664
201812,노원구,9,6,1,16,53.333333333333336
201812,도봉구,3,7,1,11,36.666666666666664
201812,동대문구,4,7,1,12,40.0
201812,동작구,3,7,1,11,36.666666666666664
201812,마포구,2,7,1,10,33.33333333333333
201812,서대문구,3,7,4,14,46.666666666666664
201812,서초구,1,7,4,12,40.0
201812,성동구,2,7,3,12,40.0
201812,성북구,4,7,4,15,50.0
201812,송파구,3,7,3,13,43.333333333333336
201812,양천구,3,7,3,13,43.333333333333336
201812,영등포구,3,7,4,14,46.666666666666664
201812,용산구,2,4,7,13,43.333333333333336
201812,은평구,6,6,4,16,53.333333333333336
201812,종로구,1,7,3,11,36.666666666666664
201812,중구,1,7,3,11,36.666666666666664
201812,중랑구,5,7,4,16,53.333333333333336
201901,강남구,4,7,1,12,40.0
201901,강동구,3,7,1,11,36.666666666666664
201901,강북구,5,7,1,13,43.333333333333336
201901,강서구,8,7,1,16,53.333333333333336
201901,관악구,5,7,1,13,43.333333333333336
201901,광진구,2,7,1,10,33.33333333333333
201901,구로구,3,7,1,11,36.666666666666664
201901,금천구,3,5,1,9,30.0
201901,노원구,9,6,1,16,53.333333333333336
201901,도봉구,3,7,1,11,36.666666666666664
201901,동대문구,4,7,1,12,40.0
201901,동작구,3,7,1,11,36.666666666666664
201901,마포구,2,7,2,11,36.666666666666664
201901,서대문구,3,7,2,12,40.0
201901,서초구,1,8,2,11,36.666666666666664
201901,성동구,2,8,2,12,40.0
201901,성북구,4,8,1,13,43.333333333333336
201901,송파구,3,8,2,13,43.333333333333336
201901,양천구,4,7,2,13,43.333333333333336
201901,영등포구,3,6,2,11,36.666666666666664
201901,용산구,2,7,2,11,36.666666666666664
201901,은평구,6,8,2,16,53.333333333333336
201901,종로구,1,8,2,11,36.666666666666664
201901,중구,1,7,2,10,33.33333333333333
201901,중랑구,5,7,5,17,56.666666666666664
201902,강남구,4,7,5,16,53.333333333333336
201902,강동구,3,8,4,15,50.0
201902,강북구,5,8,4,17,56.666666666666664
201902,강서구,8,8,3,19,63.33333333333333
201902,관악구,5,8,4,17,56.666666666666664
201902,광진구,2,7,4,13,43.333333333333336
201902,구로구,3,6,5,14,46.666666666666664
201902,금천구,3,7,5,15,50.0
201902,노원구,9,8,4,21,70.0
201902,도봉구,3,8,4,15,50.0
201902,동대문구,4,7,4,15,50.0
201902,동작구,3,7,1,11,36.666666666666664
201902,마포구,3,7,1,11,36.666666666666664
201902,서대문구,3,8,1,12,40.0
201902,서초구,1,8,1,10,33.33333333333333
201902,성동구,2,8,1,11,36.666666666666664
201902,성북구,4,8,1,13,43.333333333333336
201902,송파구,3,7,1,11,36.666666666666664
201902,양천구,4,5,2,11,36.666666666666664
201902,영등포구,3,7,1,11,36.666666666666664
201902,용산구,2,8,1,11,36.666666666666664
201902,은평구,7,8,1,16,53.333333333333336
201902,종로구,1,7,1,9,30.0
201902,중구,1,7,3,11,36.666666666666664
201902,중랑구,5,7,3,15,50.0
201903,강남구,4,8,3,15,50.0
201903,강동구,3,8,3,14,46.666666666666664
201903,강북구,5,8,3,16,53.333333333333336
201903,강서구,8,8,3,19,63.33333333333333
201903,관악구,5,7,3,15,50.0
201903,광진구,2,6,4,12,40.0
201903,구로구,3,7,3,13,43.333333333333336
201903,금천구,3,8,3,14,46.666666666666664
201903,노원구,9,8,3,20,66.66666666666666
201903,도봉구,3,7,3,13,43.333333333333336
201903,동대문구,4,9,2,15,50.0
201903,동작구,3,8,2,13,43.333333333333336
201903,마포구,3,9,2,14,46.666666666666664
201903,서대문구,3,9,2,14,46.666666666666664
201903,서초구,1,9,2,12,40.0
201903,성동구,2,9,2,13,43.333333333333336
201903,성북구,4,9,2,15,50.0
201903,송파구,3,7,3,13,43.333333333333336
201903,양천구,4,8,3,15,50.0
201903,영등포구,3,9,2,14,46.666666666666664
201903,용산구,2,9,2,13,43.333333333333336
201903,은평구,7,9,2,18,60.0
201903,종로구,1,9,1,11,36.666666666666664
201903,중구,1,9,1,11,36.666666666666664
201903,중랑구,6,9,1,16,53.333333333333336
201904,강남구,4,9,1,14,46.666666666666664
201904,강동구,3,9,1,13,43.333333333333336
201904,강북구,6,9,1,16,53.333333333333336
201904,강서구,8,8,1,17,56.666666666666664
201904,관악구,5,8,2,15,50.0
201904,광진구,2,9,2,13,43.333333333333336
201904,구로구,3,9,1,13,43.333333333333336
201904,금천구,3,9,1,13,43.333333333333336
201904,노원구,10,9,1,20,66.66666666666666
201904,도봉구,3,8,1,12,40.0
201904,동대문구,5,8,1,14,46.666666666666664
201904,동작구,3,9,1,13,43.333333333333336
201904,마포구,3,9,1,13,43.333333333333336
201904,서대문구,3,9,1,13,43.333333333333336
201904,서초구,1,9,1,11,36.666666666666664
201904,성동구,2,8,1,11,36.666666666666664
201904,성북구,4,7,1,12,40.0
201904,송파구,3,8,1,12,40.0
201904,양천구,4,9,1,14,46.666666666666664
201904,영등포구,3,9,1,13,43.333333333333336
201904,용산구,2,9,1,12,40.0
201904,은평구,7,8,3,18,60.0
201904,종로구,1,9,3,13,43.333333333333336
201904,중구,1,9,3,13,43.333333333333336
201904,중랑구,6,9,3,18,60.0
201905,강남구,4,9,3,16,53.333333333333336
201905,강동구,3,9,3,15,50.0
201905,강북구,6,9,3,18,60.0
201905,강서구,9,7,4,20,66.66666666666666
201905,관악구,5,8,3,16,53.333333333333336
201905,광진구,2,9,3,14,46.666666666666664
201905,구로구,3,9,3,15,50.0
201905,금천구,3,9,3,15,50.0
201905,노원구,10,7,4,21,70.0
201905,도봉구,3,7,4,14,46.666666666666664
201905,동대문구,5,7,3,15,50.0
201905,동작구,3,7,4,14,46.666666666666664
201905,마포구,3,8,3,14,46.666666666666664
201905,서대문구,3,7,3,13,43.333333333333336
201905,서초구,1,7,3,11,36.666666666666664
201905,성동구,2,6,5,13,43.333333333333336
201905,성북구,4,6,4,14,46.666666666666664
201905,송파구,3,8,3,14,46.666666666666664
201905,양천구,4,7,4,15,50.0
201905,영등포구,3,7,4,14,46.666666666666664
201905,용산구,2,7,2,11,36.666666666666664
201905,은평구,7,7,2,16,53.333333333333336
201905,종로구,1,7,2,10,33.33333333333333
201905,중구,1,7,2,10,33.33333333333333
201905,중랑구,6,8,2,16,53.333333333333336
201906,강남구,4,8,2,14,46.666666666666664
201906,강동구,3,7,2,12,40.0
201906,강북구,6,6,2,14,46.666666666666664
201906,강서구,9,7,2,18,60.0
201906,관악구,5,8,2,15,50.0
201906,광진구,2,7,2,11,36.666666666666664
201906,구로구,3,7,2,12,40.0
201906,금천구,3,7,2,12,40.0
201906,노원구,10,7,2,19,63.33333333333333
201906,도봉구,3,7,2,12,40.0
201906,동대문구,5,7,2,14,46.666666666666664
201906,동작구,3,8,2,13,43.333333333333336
201906,마포구,3,7,2,12,40.0
201906,서대문구,3,7,2,12,40.0
201906,서초구,1,4,3,8,26.666666666666668
201906,성동구,2,6,3,11,36.666666666666664
201906,성북구,4,8,2,14,46.666666666666664
201906,송파구,4,7,2,13,43.333333333333336
201906,양천구,4,7,2,13,43.333333333333336
201906,영등포구,3,7,1,11,36.666666666666664
201906,용산구,2,7,1,10,33.33333333333333
201906,은평구,7,7,1,15,50.0
201906,종로구,1,7,1,9,30.0
201906,중구,1,7,1,9,30.0
201906,중랑구,7,7,1,15,50.0
201907,강남구,4,7,1,12,40.0
201907,강동구,3,5,1,9,30.0
201907,강북구,6,6,1,13,43.333333333333336
201907,강서구,9,7,1,17,56.666666666666664
201907,관악구,5,7,1,13,43.333333333333336
201907,광진구,2,7,1,10,33.33333333333333
201907,구로구,3,10,2,15,50.0
201907,금천구,3,10,2,15,50.0
201907,노원구,10,10,1,21,70.0
201907,도봉구,3,10,2,15,50.0
201907,동대문구,5,10,1,16,53.333333333333336
201907,동작구,3,10,2,15,50.0
201907,마포구,3,10,2,15,50.0
201907,서대문구,3,9,2,14,46.666666666666664
201907,서초구,1,10,2,13,43.333333333333336
201907,성동구,2,10,2,14,46.666666666666664
201907,성북구,4,10,2,16,53.333333333333336
201907,송파구,4,10,2,16,53.333333333333336
201907,양천구,4,10,1,15,50.0
201907,영등포구,3,10,1,14,46.666666666666664
201907,용산구,2,10,1,13,43.333333333333336
201907,은평구,7,10,1,18,60.0
201907,종로구,1,10,1,12,40.0
201907,중구,1,10,1,12,40.0
201907,중랑구,7,10,1,18,60.0
201908,강남구,4,9,1,14,46.666666666666664
201908,강동구,3,10,1,14,46.666666666666664
201908,강북구,6,10,1,17,56.666666666666664
201908,강서구,9,10,1,20,66.66666666666666
201908,관악구,5,10,1,16,53.333333333333336
201908,광진구,2,10,1,13,43.333333333333336
201908,구로구,3,10,1,14,46.666666666666664
201908,금천구,3,10,1,14,46.666666666666664
201908,노원구,10,10,1,21,70.0
201908,도봉구,3,10,1,14,46.666666666666664
201908,동대문구,5,10,1,16,53.333333333333336
201908,동작구,3,10,1,14,46.666666666666664
201908,마포구,3,9,1,13,43.333333333333336
201908,서대문구,3,10,1,14,46.666666666666664
201908,서초구,1,10,1,12,40.0
201908,성동구,2,10,1,13,43.333333333333336
201908,성북구,4,10,1,15,50.0
201908,송파구,4,10,3,17,56.666666666666664
201908,양천구,4,10,3,17,56.666666666666664
201908,영등포구,3,10,2,15,50.0
201908,용산구,2,10,3,15,50.0
201908,은평구,7,10,2,19,63.33333333333333
201908,종로구,1,10,2,13,43.333333333333336
201908,중구,1,10,3,14,46.666666666666664
201908,중랑구,7,9,4,20,66.66666666666666
201909,강남구,4,10,3,17,56.666666666666664
201909,강동구,3,10,3,16,53.333333333333336
201909,강북구,6,10,3,19,63.33333333333333
201909,강서구,9,10,3,22,73.33333333333333
201909,관악구,5,10,1,16,53.333333333333336
201909,광진구,2,10,1,13,43.333333333333336
201909,구로구,3,10,1,14,46.666666666666664
201909,금천구,3,10,1,14,46.666666666666664
201909,노원구,10,10,1,21,70.0
201909,도봉구,3,10,1,14,46.666666666666664
201909,동대문구,5,10,1,16,53.333333333333336
201909,동작구,3,10,2,15,50.0
201909,마포구,3,10,1,14,46.666666666666664
201909,서대문구,3,10,1,14,46.666666666666664
201909,서초구,1,10,1,12,40.0
201909,성동구,2,10,1,13,43.333333333333336
201909,성북구,5,10,3,18,60.0
201909,송파구,4,10,3,17,56.666666666666664
201909,양천구,4,10,2,16,53.333333333333336
201909,영등포구,3,10,3,16,53.333333333333336
201909,용산구,2,10,2,14,46.666666666666664
201909,은평구,7,10,2,19,63.33333333333333
201909,종로구,1,10,3,14,46.666666666666664
201909,중구,1,10,4,15,50.0
201909,중랑구,7,10,3,20,66.66666666666666
201910,강남구,4,10,2,16,53.333333333333336
201910,강동구,3,10,3,16,53.333333333333336
201910,강북구,6,10,3,19,63.33333333333333
201910,강서구,9,10,1,20,66.66666666666666
201910,관악구,6,10,1,17,56.666666666666664
201910,광진구,2,10,1,13,43.333333333333336
201910,구로구,3,10,1,14,46.666666666666664
201910,금천구,3,10,1,14,46.666666666666664
201910,노원구,10,10,1,21,70.0
201910,도봉구,3,10,1,14,46.666666666666664
201910,동대문구,5,9,1,15,50.0
201910,동작구,4,10,1,15,50.0
201910,마포구,3,10,1,14,46.666666666666664
201910,서대문구,3,10,1,14,46.666666666666664
201910,서초구,1,10,1,12,40.0
201910,성동구,2,10,1,13,43.333333333333336
201910,성북구,5,10,1,16,53.333333333333336
201910,송파구,4,10,1,15,50.0
201910,양천구,4,10,1,15,50.0
201910,영등포구,3,10,1,14,46.666666666666664
201910,용산구,2,10,1,13,43.333333333333336
201910,은평구,7,10,1,18,60.0
201910,종로구,1,10,1,12,40.0
201910,중구,1,10,1,12,40.0
201910,중랑구,7,10,1,18,60.0
201911,강남구,4,10,1,15,50.0
201911,강동구,4,10,1,15,50.0
201911,강북구,6,8,5,19,63.33333333333333
201911,강서구,9,7,5,21,70.0
201911,관악구,6,8,4,18,60.0
201911,광진구,2,8,4,14,46.666666666666664
201911,구로구,3,8,4,15,50.0
201911,금천구,3,8,4,15,50.0
201911,노원구,10,8,4,22,73.33333333333333
201911,도봉구,4,7,6,17,56.666666666666664
201911,동대문구,5,7,5,17,56.666666666666664
201911,동작구,4,8,4,16,53.333333333333336
201911,마포구,3,8,4,15,50.0
201911,서대문구,3,8,4,15,50.0
201911,서초구,1,8,1,10,33.33333333333333
201911,성동구,3,8,1,12,40.0
201911,성북구,5,8,1,14,46.666666666666664
201911,송파구,4,8,1,13,43.333333333333336
201911,양천구,4,8,1,13,43.333333333333336
201911,영등포구,3,8,1,12,40.0
201911,용산구,2,8,1,11,36.666666666666664
201911,은평구,7,7,1,15,50.0
201911,종로구,1,8,1,10,33.33333333333333
201911,중구,1,8,1,10,33.33333333333333
201911,중랑구,7,8,1,16,53.333333333333336
201912,강남구,4,8,1,13,43.333333333333336
201912,강동구,4,7,1,12,40.0
201912,강북구,6,7,1,14,46.666666666666664
201912,강서구,9,8,1,18,60.0
201912,관악구,6,8,1,15,50.0
201912,광진구,2,8,1,11,36.666666666666664
201912,구로구,4,8,1,13,43.333333333333336
201912,금천구,3,8,1,12,40.0
201912,노원구,10,5,1,16,53.333333333333336
201912,도봉구,4,7,1,12,40.0
201912,동대문구,5,8,1,14,46.666666666666664
201912,동작구,4,8,1,13,43.333333333333336
201912,마포구,3,8,1,12,40.0
201912,서대문구,3,7,4,14,46.666666666666664
201912,서초구,1,8,4,13,43.333333333333336
201912,성동구,3,8,3,14,46.666666666666664
201912,성북구,5,8,3,16,53.333333333333336
201912,송파구,4,8,3,15,50.0
201912,양천구,4,8,3,15,50.0
201912,영등포구,3,8,3,14,46.666666666666664
201912,용산구,2,6,5,13,43.333333333333336
201912,은평구,7,7,4,18,60.0
201912,종로구,1,8,3,12,40.0
201912,중구,1,8,3,12,40.0
201912,중랑구,7,8,3,18,60.0
